file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0032862,0.016930334779560827,0.00013262940012060727,0.029603703703703705,62246.5218962963,0.006870756097845831,0.9608777777777778
ISIC_0032863,0.14631347629821276,0.00105480239253469,0.6901333333333334,18788.13115925926,0.6677836598218934,0.29207777777777777
ISIC_0032864,0.9467748842710606,0.0038926592932492917,0.9804259259259259,457.1208,0.9679006835366396,0.009666666666666667
ISIC_0032865,0.0011693896740505273,9.623158866314116e-06,0.22405185185185186,47986.28472962963,0.1464262900579518,0.7750592592592592
ISIC_0032866,0.2724966647250042,0.0017084181426325817,0.2555296296296296,47059.310755555554,0.21240194512476768,0.7169814814814814
ISIC_0032867,0.004569046063113324,3.6570253185459256e-05,0.31500370370370373,43487.43544444445,0.27194268765541973,0.6826407407407408
ISIC_0032868,0.8147763096116439,0.0036665523546801954,0.9217555555555556,3390.5905259259257,0.8732681828157903,0.06136666666666667
ISIC_0032869,0.3089193020093091,0.0019364360244819231,0.4208777777777778,34718.0845962963,0.33406643834149263,0.5345074074074074
ISIC_0032870,0.0945790145605678,0.0007062210655451006,0.36955925925925925,39516.205496296294,0.3242795664158853,0.5962666666666666
ISIC_0032871,0.02392758519499477,0.0001851727761721302,0.026222222222222223,62782.55429259259,0.00830372604238587,0.9608962962962962
ISIC_0032872,0.7378443214989241,0.003395797571471997,0.8073296296296296,10882.687144444444,0.7555892631012568,0.14934814814814815
ISIC_0032873,0.8476421822701146,0.0036572463279312796,0.8811407407407408,6137.965911111111,0.8342631265855669,0.07991111111111111
ISIC_0032874,0.6401757615343507,0.003190033810298798,0.8719444444444444,6772.956337037037,0.8349543095281171,0.11221851851851852
ISIC_0032875,0.048758645083120736,0.00037107768729597153,0.04781481481481482,60829.15445555555,0.019090998445632654,0.9362962962962963
ISIC_0032876,0.9396136891341657,0.0038750819842307167,0.9739222222222222,819.0378222222222,0.9555512131900551,0.013292592592592592
ISIC_0032877,0.37639649529721053,0.0022568059704868217,0.34194444444444444,38819.47843703704,0.2530550422744071,0.5596333333333333
ISIC_0032878,0.5746077957741107,0.002932690082691349,0.711025925925926,17448.996588888887,0.6585188228714829,0.24785555555555555
ISIC_0032879,0.18187877494317692,0.0012663545649648274,0.11232222222222223,55099.4639,0.054523208188287695,0.8092037037037038
ISIC_0032880,0.20011481481481483,0.0013376588867591327,0.15063703703703704,53661.63418518518,0.10748933090781532,0.7998851851851851
ISIC_0032881,0.0018916636897996298,1.5150512210857676e-05,0.08777037037037037,57984.58411851852,0.054389870620151846,0.9106592592592593
ISIC_0032882,0.05740539959319361,0.00043322962150479753,0.20771481481481482,50492.265985185186,0.16602917015164317,0.7792185185185185
ISIC_0032883,0.8963733224054913,0.003780506869206258,0.936637037037037,2823.6463555555556,0.8941529114631426,0.03746296296296296
ISIC_0032884,0.013214573080593551,0.00010370196636373417,0.014596296296296296,63395.614037037034,-0.0024573762227063376,0.9765703703703704
ISIC_0032885,0.45265789205183143,0.002529796403493688,0.8321259259259259,9730.909114814815,0.8050837676957251,0.15894814814814814
ISIC_0032886,0.0027547082327592084,2.2160438318842594e-05,0.18537037037037038,51554.12609259259,0.13506770552575487,0.8125222222222223
ISIC_0032887,0.8882104683035779,0.0037998821002242405,0.9576777777777777,1592.1856444444445,0.9261746158937012,0.02854814814814815
ISIC_0032888,0.08652592592592592,0.0006339591556576913,0.05798518518518519,60388.74888518519,0.023388954305881778,0.9134740740740741
ISIC_0032889,0.08103477738878202,0.0006147026544591652,0.1958851851851852,49808.68836296297,0.13066805384940158,0.7767740740740741
ISIC_0032890,0.8394231351875416,0.003665933748958429,0.9534148148148148,2095.736585185185,0.9258835962642221,0.03925925925925926
ISIC_0032891,0.09517370166457388,0.0007159232433890174,0.7873740740740741,12962.358225925926,0.7772953055650288,0.20817037037037037
ISIC_0032892,0.42972248856690776,0.0024464451358423454,0.3801037037037037,37113.03462962963,0.3023670712932863,0.5352814814814815
ISIC_0032893,0.007330500289743094,5.822541925034773e-05,0.23612962962962963,48614.75521851852,0.20128799838490233,0.7613407407407408
ISIC_0032894,0.11854100852662676,0.0008806801525907509,0.15726296296296297,51335.54776296296,0.0809555810222714,0.7967703703703704
ISIC_0032895,0.030676483338953096,0.0002355704827652691,0.016185185185185184,63531.68074074074,-0.00045214752851539764,0.9688962962962963
ISIC_0032896,0.8924829776034503,0.0037760253247510374,0.9668222222222222,1315.2163185185186,0.9447678297200075,0.023451851851851852
ISIC_0032897,0.07620615668861937,0.0005833873147678263,0.5199370370370371,29794.419925925926,0.48369381325074084,0.45925555555555553
ISIC_0032898,0.12166186686017068,0.0008963582407882874,0.08091481481481481,56944.047877777775,0.028653317768828835,0.8607518518518519
ISIC_0032899,0.48685552095676377,0.0026708704184150753,0.8538037037037037,8233.736159259259,0.8239575783935916,0.13793703703703702
ISIC_0032900,0.9276264591439689,0.003832329263560902,0.9615222222222222,1687.3348851851852,0.9332576365477147,0.02238888888888889
ISIC_0032901,0.0010760787689658882,8.709643985560185e-06,0.07071851851851851,58388.01907407407,0.022790240286201954,0.9283
ISIC_0032902,0.9151196287108906,0.003828326123507433,0.9703037037037037,1263.7008481481482,0.9493941609014442,0.015714814814814813
ISIC_0032903,0.07285274770104197,0.0005525428476931626,0.1676925925925926,52133.66839259259,0.11484581556571687,0.8080740740740741
ISIC_0032904,0.9220014992503748,0.003857441361763518,0.9793518518518518,436.76366666666667,0.9643487682681261,0.015414814814814815
ISIC_0032905,0.07904846995756086,0.0005847404631767377,0.05413703703703704,60477.95118148148,0.021599325975968097,0.9162444444444444
ISIC_0032906,0.01284410257330832,0.00010295827322787389,0.17894074074074073,51548.18557037037,0.1284127058566059,0.8146814814814815
ISIC_0032907,0.03971413835199127,0.00030360253353662003,0.02164074074074074,62952.19031851852,0.0019190497289314102,0.9585111111111111
ISIC_0032908,0.8298312510141165,0.003628940038449167,0.9133740740740741,4600.807355555556,0.8754620370196173,0.06214814814814815
ISIC_0032909,0.0688717481346463,0.0005109629660556362,0.04819259259259259,61206.06044814815,0.02204779187768692,0.9308592592592593
ISIC_0032910,0.1341462442082094,0.0010960945027514604,0.5935074074074074,20804.699107407407,0.46886470392820173,0.40211851851851854
ISIC_0032911,0.0027985884693418383,2.2381639050359998e-05,0.06231111111111111,59645.32433703704,0.020900869177607095,0.9356777777777778
ISIC_0032912,0.640637829671232,0.0032609517020377376,0.9103481481481481,4001.4596814814813,0.872991298391003,0.08104814814814815
ISIC_0032913,0.4105978281992087,0.0024441671738534496,0.658074074074074,18752.707766666666,0.5834762920753422,0.28083703703703705
ISIC_0032914,0.42440976057013063,0.0026715404210676677,0.7809814814814815,9595.969022222222,0.6733051517618563,0.2046074074074074
ISIC_0032915,0.26039109912339853,0.0017303564439278747,0.4319037037037037,33124.62784814815,0.34302385367364907,0.5077962962962963
ISIC_0032916,0.9034912343553178,0.0037966925068062926,0.9378444444444445,2653.6132,0.8976404292595946,0.03092962962962963
ISIC_0032917,0.10792962962962963,0.0007828649898134331,0.06447777777777777,59656.22345925926,0.026805440639337014,0.8920703703703704
ISIC_0032918,0.0429910341444877,0.00035014076799737135,0.18155555555555555,48892.167255555556,0.08181097034561487,0.8021259259259259
ISIC_0032919,0.06497428985073136,0.0004990619023052295,0.5751592592592593,26322.67187777778,0.5345321368746797,0.4162111111111111
ISIC_0032920,0.2042785343649421,0.0013641063828863723,0.15187777777777778,53597.82412222222,0.10088572649668133,0.7957185185185185
ISIC_0032921,0.19358381581266695,0.0012964492301464356,0.3217851851851852,42586.786907407404,0.27565604382300446,0.6608222222222222
